Postcode,ACPR_code,ACPR_name,State,Strategy,"Service Offering
(26.09.2024)",# FGF Members,"# BFHs
(Employee Helpers)
within 30km","BFH 
Welcome Visit","NDIS 
Service Areas",F2F Signups,Local Care Management
6155,506,Metropolitan South East,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6156,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6157,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6158,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6159,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6160,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6161,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6162,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6163,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6164,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6165,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6166,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6167,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6168,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6169,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6170,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6171,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6172,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6173,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6174,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6175,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6176,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6180,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6181,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6182,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6207,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6207,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6208,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6209,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6210,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6211,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6213,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6214,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6215,507,Metropolitan South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6218,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6220,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6221,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6223,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6224,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6225,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6225,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6226,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6227,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6228,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6229,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6230,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6232,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6233,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6236,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6237,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6239,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6240,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6243,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6244,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6244,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6251,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6252,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6253,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6254,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6255,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6256,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6258,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6260,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6262,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6271,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6275,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6280,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6281,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6282,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6284,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6285,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6286,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6288,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6290,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6302,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6304,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6306,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6308,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6309,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6311,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6312,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6313,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6315,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6316,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6317,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6317,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6318,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6320,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6321,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6322,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6323,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6324,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6326,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6327,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6328,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6330,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6333,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6335,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6336,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6337,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6338,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6341,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6343,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6346,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6348,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6350,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6351,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6352,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6353,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6355,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6356,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6357,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6358,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6359,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6361,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6363,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6365,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6367,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6368,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6369,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6370,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6372,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6373,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6375,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6383,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6384,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6385,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6386,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6390,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6391,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6392,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6393,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6394,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6394,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6395,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6396,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6397,502,Great Southern,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6398,510,South West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6401,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6403,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6405,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6407,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6409,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6410,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6411,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6412,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6413,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6414,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6415,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6418,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6419,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6420,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6421,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6422,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6423,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6424,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6425,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6426,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6427,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6428,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6429,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6430,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6431,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6432,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6434,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6436,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6437,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6438,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6440,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6442,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6443,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6445,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6446,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6447,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6448,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6450,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6452,501,Goldfields,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6460,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6461,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6462,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6463,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6465,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6466,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6467,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6468,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6470,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6472,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6473,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6475,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6476,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6477,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6479,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6480,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6484,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6485,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6487,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6488,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6489,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6490,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6501,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6502,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6503,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6504,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6505,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6506,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6507,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6509,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6510,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6511,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6512,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6513,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6513,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6514,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6515,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6516,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6517,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6518,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6519,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6521,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6522,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6525,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6528,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6530,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6532,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6535,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6536,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6537,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6556,504,Metropolitan East,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6558,504,Metropolitan East,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6560,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6562,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6564,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6566,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6567,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6568,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6569,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6571,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6572,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6574,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6575,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6603,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6605,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6606,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6608,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6609,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6612,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6612,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6613,511,Wheatbelt,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6614,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6616,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6620,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6623,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6625,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6627,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6628,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6630,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6631,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6632,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6635,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6638,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6639,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6640,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6642,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6646,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6701,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6705,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6707,508,Mid West,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6710,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6712,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6713,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6714,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6716,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6718,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6720,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6721,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6722,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6725,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6726,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6728,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6731,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6740,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6743,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6751,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6753,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6754,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6758,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6760,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6762,509,Pilbara,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6765,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6770,503,Kimberley,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6798,512,Indian Ocean Territories,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
6799,512,Indian Ocean Territories,WA,Do Not Service,RED,0,0,NO,NO,NO,NO
7000,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7004,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7005,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7007,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7008,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7009,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7010,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7011,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7012,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7015,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7016,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7017,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7018,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7019,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7020,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7021,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7022,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7023,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7024,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7025,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7026,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7027,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7030,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7050,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7052,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7053,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7054,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7055,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7109,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7112,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7113,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7116,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7117,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7119,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7120,602,Northern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7120,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7140,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7150,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7155,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7162,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7163,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7170,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7171,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7172,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7173,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7174,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7175,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7176,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7177,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7178,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
7179,603,Southern,TAS,Do Not Service,RED,0,0,NO,NO,NO,NO
